split_idx,day,intraday_min_pnl,intraday_max_pnl,final_pnl,n_trades,max_consecutive_losses
33,20220831,-475.5100,98.8400,-221.4300,107,7
33,20220901,-105.9500,1124.1050,1046.6350,101,5
33,20220902,-1675.0450,1689.6250,-461.8050,132,8
33,20220906,146.2600,2436.3950,2149.6250,150,11
33,20220907,-14.7000,611.8300,526.8900,64,5
33,20220908,97.5100,3272.3300,3272.3300,108,13
33,20220909,5.0100,737.3950,726.1550,53,3
33,20220912,-53.6800,1019.4500,1019.4500,70,3
33,20220913,-846.6400,-11.2400,-846.6400,86,8
33,20220914,-272.2350,581.6200,-190.3100,94,13
33,20220915,-533.8650,990.7600,-98.8700,113,9
33,20220916,-419.7500,199.3300,-209.7250,90,7
33,20220919,-307.3900,220.2500,73.9750,85,5
33,20220920,-508.0400,198.0100,-508.0400,71,4
33,20220921,-492.3650,3408.4050,2891.8400,184,10
34,20220429,-22.4800,1662.0000,413.2450,137,15
34,20220502,-5136.1100,-11.2400,-5114.8500,265,10
34,20220503,-344.0650,1161.1900,1022.3950,177,9
34,20220504,-8846.4700,1462.5500,-8846.4700,228,15
34,20220505,-470.4150,7002.9000,6929.2400,299,10
34,20220506,-11.2400,4103.0050,2508.0700,307,8
34,20220509,-1676.5100,340.6500,-1676.5100,224,11
34,20220510,-1539.1050,1171.8500,1160.6100,311,10
34,20220511,-2427.0350,745.7700,-1668.7700,248,12
34,20220512,9.6550,3027.0600,1092.0750,270,8
34,20220513,-3000.6550,70.7250,-3000.6550,122,14
34,20220516,-682.5550,1991.4900,1980.2500,150,8
34,20220517,-513.4850,636.4000,-71.3400,116,20
34,20220518,-878.0050,429.2600,-342.8150,156,11
34,20220519,20.0100,3787.5600,3776.3200,257,17
34,20220520,-873.5800,1765.6400,163.2200,197,12
34,20220523,-252.9300,1210.8250,450.1400,139,11
34,20220524,-1188.4750,816.5300,-43.1400,186,13
34,20220525,-1553.4700,1561.1400,-1293.2500,175,8
34,20220526,-490.3150,140.0500,-323.2500,50,12
34,20220922,-741.6400,-11.2400,-710.3300,92,7
34,20220923,-31.2000,1211.7200,602.1700,92,7
34,20220926,-954.8600,862.9950,576.3500,135,11
34,20220927,-1033.6100,2094.5750,2088.3350,146,5
34,20220928,-677.9100,138.8900,-571.6300,87,8
34,20220929,-738.8600,322.5900,-622.5900,116,12
34,20220930,-177.3300,1111.8700,408.0150,114,11
34,20221003,-36.1800,963.7250,878.8750,75,5
34,20221004,-70.2750,458.6850,420.0350,66,8
34,20221005,-709.6700,447.6100,-586.7100,79,11
34,20221006,108.7600,1436.9900,1339.8900,114,7
34,20221007,-523.5900,348.2300,335.7700,77,5
34,20221010,-239.7200,1220.1450,829.7900,104,8
34,20221011,-1652.3650,185.0800,-573.3950,98,14
34,20221012,-44.9600,898.4400,898.4400,94,4
34,20221013,405.0100,5800.8750,2902.4400,244,18
34,20221014,-293.5800,1867.6450,1417.8100,156,7
34,20221017,-484.7700,22.5800,-339.9550,67,7
34,20221018,-1260.1650,-172.4900,-992.4500,130,10
34,20221019,-223.6500,1068.3900,1025.9400,94,8
35,20220527,-638.4200,21.2600,-513.3800,37,8
35,20220531,-1959.2500,30.7050,-1163.7900,121,12
35,20220601,-97.4600,1634.7300,1476.2800,128,6
35,20220602,-1977.0400,-45.5450,-1490.4800,77,12
35,20220603,-549.7550,203.9200,-436.4900,101,8
35,20220606,21.2600,2554.0350,2554.0350,91,3
35,20220607,-22.4800,845.8850,191.9400,69,6
35,20220608,-118.0050,970.9100,920.9600,96,8
35,20220609,-150.6300,627.2400,-135.2000,105,7
35,20220610,-11.2400,1544.9100,1303.7300,123,5
35,20220613,-1956.2150,118.2450,-1956.2150,191,14
35,20220614,-11.2400,1839.1250,1199.0900,159,11
35,20220615,-961.3350,10264.4300,9736.8850,251,8
35,20220616,-546.8450,396.5750,-107.2000,155,7
35,20220617,-446.5750,719.7650,361.8700,187,6
35,20220621,-90.1250,412.7100,-37.5650,56,8
35,20220622,-16.2400,714.1200,205.2650,89,5
35,20220623,-11.2400,1926.4250,1921.6050,98,5
35,20220624,-412.7550,63.8000,-318.9850,39,13
35,20220627,-144.1950,418.5350,159.6300,88,7
35,20220628,-694.2950,834.3000,489.8200,107,6
35,20220629,-17.4600,1251.4050,1167.9350,106,3
35,20220630,-1540.5000,408.8100,-580.6350,124,11
35,20220701,-124.9900,558.0750,558.0750,120,6
35,20220705,-1318.1800,208.2650,-821.8950,123,12
35,20220706,-34.3800,875.9100,664.9200,117,7
35,20220707,-60.4450,37.1450,25.9050,28,3
35,20220708,21.2600,1068.6550,706.9500,70,9
35,20220711,-137.2000,216.0650,102.3650,49,5
35,20220712,-36.1300,636.8800,591.9200,67,6
35,20220713,-285.7950,390.9650,-285.7950,108,6
35,20220714,-1098.4800,42.5200,-440.8250,105,8
35,20220715,21.2600,342.7000,144.1400,39,8
35,20220718,-202.2200,248.5350,-173.2700,48,6
35,20220719,-207.7850,201.3800,-157.7150,41,10
35,20220720,-149.8500,403.0800,290.1950,82,8
35,20220721,-1524.9950,21.2600,-1339.2700,73,15
35,20220722,-249.9500,881.3750,742.1100,86,7
35,20220725,-321.4450,27.4650,27.4650,59,4
35,20220726,41.2700,706.0650,658.5950,47,5
36,20220527,-528.4900,21.2600,-380.8800,37,8
36,20220531,-1443.0600,30.7150,-1078.7900,121,12
36,20220601,10.0200,2780.0200,2723.7800,128,5
36,20220602,-1722.0800,-136.8450,-1462.9800,77,14
36,20220603,-327.7050,391.4200,-61.4900,101,11
36,20220606,21.2600,2145.7400,1896.5350,91,8
36,20220607,-22.4800,1060.6400,1001.9400,69,5
36,20220608,-46.1900,872.7900,762.2100,96,9
36,20220609,-322.7000,439.7400,-322.7000,105,10
36,20220610,-18.7100,1722.4100,1481.2300,123,4
36,20220613,-3667.4650,83.2350,-3667.4650,191,14
36,20220614,-77.9850,1514.1250,714.0900,159,13
36,20220615,-970.0750,10211.9300,9684.3850,251,7
36,20220616,-429.9500,768.4600,-19.7000,155,12
36,20220617,-1016.5750,894.7450,433.1200,187,7
36,20220621,-4.9600,412.7100,152.4350,56,5
36,20220622,-27.4800,582.7550,516.5150,89,7
36,20220623,-11.2400,2166.5950,2060.3550,98,6
36,20220624,-515.2650,42.5200,-410.2350,39,16
36,20220627,-152.9450,559.5500,440.8800,88,7
36,20220727,-107.4300,2905.0650,2905.0650,69,6
36,20220728,-929.4700,-1.2200,-929.4700,53,8
36,20220729,-420.7300,177.7000,-420.7300,52,6
36,20220801,-223.6500,840.3350,829.0950,97,10
36,20220802,-839.0350,40.0100,-511.7000,80,12
36,20220803,-983.2800,42.5200,-983.2800,47,9
36,20220804,-373.4900,25.0200,-135.0350,59,10
36,20220805,-11.2400,705.2300,253.2100,71,9
36,20220808,50.0100,1751.9200,1751.9200,67,4
36,20220809,8.7700,329.6950,259.8850,51,5
36,20220810,-12.4300,250.3400,152.8800,38,4
36,20220811,-269.9000,277.5350,265.0750,70,8
36,20220812,-223.5600,108.7900,-112.2700,23,10
36,20220815,-519.7400,5.0300,-514.7200,28,13
36,20220816,-664.8100,31.2800,-36.9900,51,16
36,20220817,21.2600,731.3150,420.2250,85,7
36,20220818,-279.8600,41.5200,-74.5700,43,6
36,20220819,-279.1050,32.6000,-75.2050,42,9
36,20220822,-163.5800,116.6400,106.6700,42,5
36,20220823,21.2600,569.3500,500.7600,76,5
37,20220527,-292.1700,183.2050,-167.1300,37,8
37,20220531,-491.2250,368.4200,-81.2900,121,10
37,20220601,-367.3400,2307.5200,2251.2800,128,5
37,20220602,-147.0600,1049.5550,672.0200,77,16
37,20220603,-1172.8000,21.2600,-1005.2400,101,11
37,20220606,-516.1600,1083.2400,869.0350,91,8
37,20220607,-74.9500,876.7700,536.9400,69,6
37,20220608,-17.4700,920.2900,824.7100,96,15
37,20220609,-1271.4500,21.2600,-1271.4500,105,12
37,20220610,13.7900,1642.4100,1401.2300,123,5
37,20220613,-2622.4650,498.3850,-2622.4650,191,14
37,20220614,8.8000,1391.6250,389.0900,159,13
37,20220615,-1265.0750,7269.8150,6461.8850,251,10
37,20220616,-1151.2000,302.6550,-740.9500,155,12
37,20220617,-190.3250,1286.6000,828.1200,187,7
37,20220621,21.2600,423.9800,312.4350,56,4
37,20220622,-147.3800,768.8550,614.0150,89,6
37,20220623,-229.8800,1016.5950,910.3550,98,5
37,20220624,-209.7300,142.5600,-22.7350,39,12
37,20220627,73.7600,783.5150,599.6300,88,5
37,20220824,-12.4600,631.0350,631.0350,41,4
37,20220825,-186.2300,363.5450,363.5450,42,3
37,20220826,-689.1750,415.0350,-242.8500,90,7
37,20220829,-587.0000,341.4300,-187.2650,86,11
37,20220830,-47.9100,682.4300,676.2300,123,15
37,20220831,-453.9900,121.4900,-216.4300,107,7
37,20220901,-183.4500,1069.1350,1069.1350,101,8
37,20220902,-603.8050,1689.6250,90.6950,132,8
37,20220906,146.2600,1379.9850,925.8750,150,11
37,20220907,-83.3000,295.0800,46.8900,64,6
37,20220908,96.2900,3189.8300,3189.8300,108,5
37,20220909,5.0100,774.9050,774.9050,53,4
37,20220912,-53.6800,678.2000,678.2000,70,3
37,20220913,-1292.8900,-11.2400,-1292.8900,86,9
37,20220914,-139.7350,616.0550,-57.8100,94,8
37,20220915,-965.1150,428.8150,-963.8700,113,16
37,20220916,-438.4500,300.2750,300.2750,90,7
37,20220919,-339.8900,591.4450,485.2250,85,5
37,20220920,-12.3200,1014.4600,1014.4600,71,5
37,20220921,-2173.2000,3472.8350,-2130.6800,182,8
38,20220527,-405.9200,107.5600,-280.8800,37,8
38,20220531,-1146.2250,228.2750,-933.7900,121,12
38,20220601,-408.6100,2172.5200,2116.2800,128,5
38,20220602,-649.5600,547.0550,234.5200,77,16
38,20220603,-1320.3000,21.2600,-1152.7400,101,11
38,20220606,-516.1600,914.4800,591.5350,91,9
38,20220607,-107.4500,1094.4200,1018.1900,69,6
38,20220608,-53.0050,814.0400,725.9600,96,15
38,20220609,-1938.9500,21.2600,-1938.9500,105,12
38,20220610,21.2600,1757.4100,1516.2300,123,6
38,20220613,-2284.9650,487.0650,-2284.9650,191,11
38,20220614,-11.2400,1424.1250,421.5900,159,13
38,20220615,-1286.3350,9916.9300,9389.3850,251,7
38,20220616,-934.9500,777.6550,-524.7000,155,12
38,20220617,-255.1050,1361.6000,813.1200,187,14
38,20220621,-59.9300,315.2100,199.9350,56,5
38,20220622,-103.6700,738.8550,161.5150,89,8
38,20220623,-17.4700,1962.8550,1962.8550,98,5
38,20220624,-228.5000,110.0600,-10.2350,39,12
38,20220627,73.7600,783.5150,654.6300,88,5
38,20220922,-636.7700,95.9200,95.9200,92,7
38,20220923,-31.2000,1447.1700,1447.1700,92,7
38,20220926,-954.8600,885.1000,885.1000,135,11
38,20220927,-1001.1100,1806.9950,1629.5850,146,5
38,20220928,18.7900,500.8700,500.8700,87,8
38,20220929,-484.6750,355.0900,12.4100,116,9
38,20220930,-531.9950,516.8700,-510.7350,114,9
38,20221003,-36.1800,908.7250,656.3750,75,5
38,20221004,-37.7750,437.5350,437.5350,66,8
38,20221005,-698.4300,575.7900,575.7900,79,11
38,20221006,108.7600,1204.4800,1052.3900,114,7
38,20221007,-523.5900,234.1300,-65.4800,77,11
38,20221010,-159.9500,1647.2900,1647.2900,104,5
38,20221011,-1764.6750,266.4000,-1725.8950,98,16
38,20221012,-221.5600,401.0850,-221.5600,94,9
38,20221013,405.0100,8032.4300,8007.4400,244,8
38,20221014,-293.5800,1237.6450,785.3100,156,8
38,20221017,-452.2700,55.0800,-204.9550,67,7
38,20221018,-749.9300,527.7650,101.3000,130,5
38,20221019,-223.6500,1255.7500,1243.4400,94,8
39,20220628,120.6450,2248.5450,1006.0700,107,8
39,20220629,-49.9600,1204.6900,1031.6850,106,6
39,20220630,-3714.3850,21.2600,-3714.3850,124,8
39,20220701,-392.3700,1335.5750,1335.5750,120,6
39,20220705,-1461.9100,73.7900,-5.6450,123,10
39,20220706,101.8850,2992.9550,2912.4200,117,7
39,20220707,-142.9450,8.7700,8.4050,28,4
39,20220708,-33.7200,1346.9400,1308.2000,70,7
39,20220711,-22.4800,472.2750,302.3650,49,5
39,20220712,-483.0800,70.5800,-483.0800,67,9
39,20220713,-175.4950,947.8850,649.2050,108,5
39,20220714,-1412.1000,10.0200,-434.5750,105,9
39,20220715,-38.6500,167.8700,140.3900,39,5
39,20220718,-1173.2800,47.6500,-1152.0200,48,13
39,20220719,-310.4050,111.2700,-251.4650,41,8
39,20220720,-238.5900,607.6950,607.6950,82,8
39,20220721,-1317.8150,10.0200,-655.5200,73,9
39,20220722,95.0200,1284.6100,1284.6100,86,5
39,20220725,-637.0000,42.5200,-517.5350,59,7
39,20220726,-8.7100,386.4400,191.0950,47,6
39,20220727,-107.4300,3973.8250,3973.8250,70,6
39,20220728,-635.9600,-1.2200,-469.4700,53,11
39,20220729,-170.7300,242.7000,-170.7300,52,6
39,20220801,-223.6500,714.0750,691.5950,97,10
39,20220802,-1222.9600,-44.9900,-1201.7000,80,10
39,20220803,-564.8100,42.5200,-453.2800,47,9
39,20220804,-550.9900,21.2600,-128.7850,59,10
39,20220805,-11.2400,705.2300,680.7100,71,8
39,20220808,50.0100,1799.4200,1799.4200,67,3
39,20220809,8.7700,352.2750,299.8850,51,7
39,20220810,-12.4300,153.9500,94.1000,35,4
39,20220811,-107.4900,517.3950,405.0750,70,6
39,20220812,-514.8300,21.2600,-364.7700,23,8
39,20220815,-551.0300,5.0300,-394.7000,30,15
39,20220816,-767.2200,-1.2200,-381.9900,51,16
39,20220817,-208.5350,536.2250,-187.2750,85,8
39,20220818,-279.8600,100.3100,60.4300,43,6
39,20220819,-427.8150,32.6000,-363.9550,42,11
39,20220822,-163.5800,69.6350,16.0650,44,5
39,20220823,21.2600,543.0200,380.7600,76,7
40,20220628,-1298.9300,43.5450,-1298.9300,107,12
40,20220629,-252.2900,522.1900,322.9350,106,5
40,20220630,-1720.6350,561.9650,-1720.6350,124,7
40,20220701,-124.9900,2638.0750,2638.0750,120,6
40,20220705,-492.7650,1909.3350,1886.8550,123,7
40,20220706,-662.0200,2122.9550,2042.4200,117,6
40,20220707,-17.3900,173.4450,173.4450,32,3
40,20220708,-1.2200,1440.6400,1349.4500,70,4
40,20220711,-20.5150,321.6100,13.6150,49,5
40,20220712,-498.0800,254.0300,-498.0800,67,9
40,20220713,21.2600,1259.1350,960.4550,108,5
40,20220714,-203.3300,1275.4250,1275.4250,105,8
40,20220715,-32.4500,316.6300,297.8900,39,4
40,20220718,-912.0700,168.9500,-890.8100,44,11
40,20220719,-381.0100,132.5300,-55.8900,36,13
40,20220720,-173.5900,1072.6950,1072.6950,82,8
40,20220721,-269.0650,441.9550,258.2300,73,8
40,20220722,-271.2100,760.8600,760.8600,86,10
40,20220725,-159.4300,264.7150,-41.2850,59,6
40,20220726,-70.1950,437.6300,-37.6650,46,10
40,20220824,-71.1300,525.4000,525.4000,40,5
40,20220825,-186.2300,486.0450,486.0450,42,3
40,20220826,-663.5800,443.7850,-350.3500,90,7
40,20220829,-529.5000,373.9300,-289.7650,86,7
40,20220830,-33.7200,851.2300,851.2300,123,10
40,20220831,-781.4900,33.8400,-576.4300,107,7
40,20220901,-109.7600,1309.1350,1309.1350,101,6
40,20220902,-186.3850,1542.1250,715.6950,132,9
40,20220906,146.2600,1613.9150,1507.1250,150,6
40,20220907,17.8000,1054.3900,1054.3900,64,5
40,20220908,96.2900,2894.8300,2894.8300,108,10
40,20220909,5.0100,893.0300,884.2900,54,3
40,20220912,-17.4800,925.7000,925.7000,70,3
40,20220913,-1343.5550,43.0000,-1343.5550,82,14
40,20220914,-282.2350,581.6200,-200.3100,94,13
40,20220915,-281.3650,1243.2600,-146.3700,113,15
40,20220916,-232.2500,1496.5250,1496.5250,90,7
40,20220919,-129.8900,1240.2250,1240.2250,85,5
40,20220920,-72.3200,684.4600,684.4600,71,5
40,20220921,-5002.5650,3680.9700,-4960.0450,183,10
41,20220628,-1353.9300,-11.4550,-1353.9300,107,12
41,20220629,-112.2900,478.4000,272.9350,106,5
41,20220630,-2016.8850,397.5700,-2016.8850,124,7
41,20220701,120.0100,2523.0750,2523.0750,120,4
41,20220705,-780.6600,1348.0850,1325.6050,123,10
41,20220706,-647.0200,1917.9550,1837.4200,117,5
41,20220707,-67.3900,123.4450,123.4450,32,4
41,20220708,-1.2200,1248.1400,1156.9500,70,5
41,20220711,-139.7500,196.6100,-111.3850,49,5
41,20220712,-500.5800,284.0300,-500.5800,67,9
41,20220713,-20.7500,1131.6350,832.9550,108,5
41,20220714,-235.8300,866.6750,866.6750,105,8
41,20220715,-32.4500,396.6300,377.8900,39,3
41,20220718,-880.8200,200.2000,-859.5600,44,11
41,20220719,-319.1650,132.5300,-198.9950,38,10
41,20220720,-178.4600,785.1950,785.1950,82,9
41,20220721,-301.5650,441.9550,151.9800,73,13
41,20220722,-238.7100,840.8600,840.8600,86,5
41,20220725,-73.1800,318.4650,44.9650,59,6
41,20220726,-57.4900,469.0600,328.5950,47,7
41,20220922,-648.0300,80.9200,80.9200,92,7
41,20220923,-42.4400,1182.1700,1182.1700,92,7
41,20220926,-729.8600,1277.6000,1277.6000,135,11
41,20220927,-968.6100,1936.9950,1759.5850,146,5
41,20220928,-515.7800,138.8900,-81.6300,87,8
41,20220929,-575.9150,355.0900,-25.0900,116,10
41,20220930,-929.4950,539.3400,-908.2350,114,14
41,20221003,-36.1800,1135.0850,923.8750,75,3
41,20221004,-129.6500,499.3900,498.1600,66,8
41,20221005,-812.1700,829.5400,829.5400,79,8
41,20221006,108.7600,1304.4900,1054.8900,114,7
41,20221007,-576.7700,42.5600,-521.7300,77,7
41,20221010,-167.4400,685.1250,591.0400,104,9
41,20221011,-2122.8900,121.3000,-2037.1450,98,7
41,20221012,-171.5600,451.0850,-171.5600,94,9
41,20221013,405.0100,7597.2050,7087.4400,244,8
41,20221014,-326.0800,1690.2450,1155.3100,156,10
41,20221017,-297.3700,89.8450,60.0450,67,6
41,20221018,-996.3200,15.1900,-684.9500,130,8
41,20221019,-191.1500,1205.9400,1205.9400,94,8
42,20220727,-6.2100,4051.9400,4051.9400,69,3
42,20220728,21.2600,984.2800,984.2800,53,2
42,20220729,-163.7100,389.2700,389.2700,52,5
42,20220801,-536.2050,377.8250,355.3450,97,7
42,20220802,40.0100,885.9750,399.5500,80,13
42,20220803,-22.4800,856.7200,856.7200,47,5
42,20220804,-11.2400,894.3300,863.7150,59,4
42,20220805,-579.7700,105.4700,-64.2900,71,6
42,20220808,-1360.6300,-54.9900,-1190.5800,67,13
42,20220809,-86.6350,148.6250,144.8850,51,6
42,20220810,21.2600,192.7900,164.1200,37,4
42,20220811,-844.9550,-86.2300,-836.1750,70,9
42,20220812,-11.2400,553.9800,553.9800,23,2
42,20220815,-11.2400,205.2800,205.2800,28,3
42,20220816,-302.0700,42.5200,-45.7300,52,12
42,20220817,-478.5350,266.2250,-457.2750,85,8
42,20220818,21.2600,512.9300,512.9300,43,3
42,20220819,-368.9950,-63.7400,-335.2050,42,9
42,20220822,-34.5400,293.9600,-13.2800,47,15
42,20220823,-318.4000,-11.2400,-26.7400,76,6
42,20220824,-12.4600,541.4400,532.9000,40,4
42,20220825,-276.6850,96.0450,96.0450,42,7
42,20220826,-2791.6000,-122.4900,-2791.6000,90,11
42,20220829,-44.9600,1555.1750,1475.2350,86,4
42,20220830,-272.9100,439.0900,371.2300,123,6
42,20220831,-191.4900,474.2000,13.5700,107,7
42,20220901,-56.1800,1511.6350,1511.6350,101,7
42,20220902,-4378.0650,126.9950,-4356.8050,132,11
42,20220906,-1298.4050,910.3200,-859.1250,150,14
42,20220907,55.0100,1326.8900,1326.8900,64,7
42,20220908,-699.6000,1407.3300,1407.3300,108,15
42,20220909,-66.6350,661.1450,661.1450,52,4
42,20220912,-232.9950,321.9500,321.9500,70,7
42,20220913,-1418.5550,171.7300,-1418.5550,82,14
42,20220914,-648.4850,265.7350,-566.5600,94,13
42,20220915,-1067.6200,422.5850,-1067.6200,113,15
42,20220916,-705.7800,619.0250,619.0250,90,7
42,20220919,-752.2500,470.2250,470.2250,85,10
42,20220920,-531.9900,481.9600,481.9600,71,11
42,20220921,-4350.6800,4332.8550,-4308.1600,184,10
43,20220727,-107.4300,3883.1800,3883.1800,68,6
43,20220728,-163.7100,424.2800,424.2800,53,6
43,20220729,-312.1500,74.2700,74.2700,52,5
43,20220801,-31.2050,882.8250,860.3450,97,5
43,20220802,10.7900,530.9350,32.0500,80,13
43,20220803,-11.2400,516.7200,516.7200,47,7
43,20220804,-11.2400,576.8300,546.2150,59,3
43,20220805,21.2600,902.8200,660.7100,71,7
43,20220808,-128.7200,812.8700,646.9200,67,7
43,20220809,-85.4650,286.1250,282.3850,51,7
43,20220810,-12.4300,172.8600,172.8600,36,4
43,20220811,-118.7300,644.8550,-96.1750,70,9
43,20220812,-41.0600,215.0500,109.0000,25,9
43,20220815,-343.5100,21.2600,-269.7200,28,15
43,20220816,-743.4600,31.2800,-444.4900,51,11
43,20220817,-51.0350,693.7250,-29.7750,85,8
43,20220818,-279.8600,369.2000,369.2000,45,6
43,20220819,-264.0050,122.6000,-223.9550,42,9
43,20220822,-312.1200,-33.7400,-290.8600,39,10
43,20220823,-29.9400,474.4600,463.2600,76,5
43,20220922,-211.7900,505.9200,505.9200,92,4
43,20220923,-1079.2600,32.5300,-107.8300,92,7
43,20220926,-1606.7900,-162.4900,-164.9000,135,11
43,20220927,-3385.7700,10.0200,-2382.9150,146,16
43,20220928,18.7900,1473.3700,1473.3700,87,6
43,20220929,-42.1650,894.7250,476.1600,116,10
43,20220930,-1929.4950,80.1000,-1908.2350,114,10
43,20221003,-81.1800,1472.5850,1261.3750,75,5
43,20221004,-4.9900,658.7650,657.5350,66,8
43,20221005,-255.9600,1598.2900,1598.2900,79,4
43,20221006,-258.9300,462.6500,-217.6100,114,8
43,20221007,-590.5200,115.0900,-535.4800,77,7
43,20221010,-167.4400,1768.8750,1674.7900,104,9
43,20221011,-1299.6750,915.4800,-1260.8950,98,16
43,20221012,-286.5600,336.0850,-286.5600,94,9
43,20221013,405.0100,13999.9300,13974.9400,244,7
43,20221014,-2488.5700,-48.7400,-2309.6900,156,11
43,20221017,-96.0900,327.4050,305.0450,67,7
43,20221018,-703.5900,1160.2650,466.3000,130,6
43,20221019,-601.9200,202.1900,202.1900,94,8
44,20220824,-216.1300,374.7850,374.7850,41,8
44,20220825,3.7700,608.5450,608.5450,42,4
44,20220826,-313.7100,1879.6000,1663.4000,90,4
44,20220829,-1064.5000,85.0400,-794.7650,86,13
44,20220830,-334.7100,364.9300,358.7300,123,9
44,20220831,-491.4900,101.4400,-253.9300,107,7
44,20220901,-73.4700,1119.1350,1119.1350,101,7
44,20220902,-275.1350,1485.8750,431.9450,132,9
44,20220906,-513.4500,1220.7650,1144.6250,150,6
44,20220907,-437.2000,264.2700,9.3900,64,9
44,20220908,-256.1600,2422.3300,2422.3300,108,9
44,20220909,5.0100,799.8950,799.8950,52,4
44,20220912,5.0100,1095.7000,1095.7000,70,3
44,20220913,-554.2600,118.8700,-516.0550,82,6
44,20220914,-233.4850,321.8400,-151.5600,94,12
44,20220915,-11.2400,1618.8350,96.1300,113,15
44,20220916,-22.4800,1565.2750,1565.2750,90,3
44,20220919,-79.9400,1100.1950,961.4750,85,5
44,20220920,-294.8200,834.4600,834.4600,71,5
44,20220921,-5751.9300,2979.0750,-5709.4100,184,10
44,20220922,-661.6800,123.1950,-214.0800,92,7
44,20220923,-3.7300,1284.6700,1284.6700,92,7
44,20220926,157.5100,3347.6000,3347.6000,135,11
44,20220927,10.0200,4671.9950,4494.5850,146,5
44,20220928,-865.4600,51.2900,-656.6300,87,8
44,20220929,-1027.7200,-18.8550,-637.5900,116,10
44,20220930,-11.2400,1254.3700,26.7650,114,9
44,20221003,11.2700,1132.4850,1036.3750,75,5
44,20221004,-323.3200,275.6500,260.6600,66,8
44,20221005,-1384.6700,-66.2400,-500.4600,79,11
44,20221006,-691.1100,-61.6200,-192.6100,114,14
44,20221007,21.2600,1289.1300,944.5200,77,6
44,20221010,-354.7200,1256.3750,1087.2900,104,10
44,20221011,-3059.6750,-11.2400,-3020.8950,98,16
44,20221012,-361.5600,326.1050,-361.5600,94,9
44,20221013,-4350.4500,863.8100,-2966.3100,244,10
44,20221014,-188.6900,2065.1450,1695.3100,156,7
44,20221017,-327.2700,212.5800,-207.4550,67,7
44,20221018,167.5100,1222.7650,781.3000,130,10
44,20221019,-32.3000,1305.8700,1290.9400,94,8
