split_idx,day,pnl,n_trades,hold_skips,time_skips,dsl_skips,dsl_triggered,total_bars
33,20220902,-461.8050,132,676,757,0,False,4630
33,20220906,2149.6250,150,686,727,0,False,4630
33,20220907,526.8900,64,699,622,0,False,4630
33,20220908,3272.3300,108,708,720,0,False,4630
33,20220909,726.1550,53,817,607,0,False,4630
33,20220912,1019.4500,70,721,614,0,False,4630
33,20220913,-846.6400,86,661,688,0,False,4630
33,20220914,-190.3100,94,692,667,0,False,4630
33,20220915,-98.8700,113,564,870,0,False,4630
33,20220916,-209.7250,90,685,741,0,False,4630
33,20220919,73.9750,85,659,778,0,False,4630
33,20220920,-508.0400,71,667,755,0,False,4630
33,20220921,2891.8400,184,578,911,0,False,4630
34,20220429,413.2450,137,550,888,0,False,4630
34,20220502,-2065.4450,143,578,0,2523,True,4630
34,20220503,1022.3950,177,522,893,0,False,4630
34,20220504,-2212.7450,163,673,0,1099,True,4630
34,20220505,6929.2400,299,529,895,0,False,4630
34,20220506,2508.0700,307,588,850,0,False,4630
34,20220509,-1676.5100,224,552,884,0,False,4630
34,20220510,1160.6100,311,553,887,0,False,4630
34,20220511,-2006.1300,137,564,0,2352,True,4630
34,20220512,1092.0750,270,485,950,0,False,4630
34,20220513,-2044.3800,62,642,0,1898,True,4630
34,20220516,1980.2500,150,660,680,0,False,4630
34,20220517,-71.3400,116,688,729,0,False,4630
34,20220518,-342.8150,156,527,910,0,False,4630
34,20220519,3776.3200,257,610,828,0,False,4630
34,20220520,163.2200,197,537,892,0,False,4630
34,20220523,450.1400,139,678,748,0,False,4630
34,20220524,-43.1400,186,644,783,0,False,4630
34,20220525,-1293.2500,175,458,974,0,False,4630
34,20220526,-323.2500,50,641,778,0,False,4630
34,20220922,-710.3300,92,672,763,0,False,4630
34,20220923,602.1700,92,616,813,0,False,4630
34,20220926,576.3500,135,590,844,0,False,4630
34,20220927,2088.3350,146,650,781,0,False,4630
34,20220928,-571.6300,87,653,768,0,False,4630
34,20220929,-622.5900,116,631,796,0,False,4630
34,20220930,408.0150,114,594,837,0,False,4630
34,20221003,878.8750,75,667,759,0,False,4630
34,20221004,420.0350,66,666,767,0,False,4630
34,20221005,-586.7100,79,664,776,0,False,4630
34,20221006,1339.8900,114,652,766,0,False,4630
34,20221007,335.7700,77,673,756,0,False,4630
34,20221010,829.7900,104,693,744,0,False,4630
34,20221011,-573.3950,98,685,755,0,False,4630
34,20221012,898.4400,94,700,728,0,False,4630
34,20221013,2902.4400,244,674,759,0,False,4630
34,20221014,1417.8100,156,672,744,0,False,4630
34,20221017,-339.9550,67,700,734,0,False,4630
34,20221018,-992.4500,130,551,886,0,False,4630
34,20221019,1025.9400,94,543,857,0,False,4630
35,20220527,-513.3800,37,672,752,0,False,4630
35,20220531,-1163.7900,121,583,833,0,False,4630
35,20220601,1476.2800,128,652,749,0,False,4630
35,20220602,-1490.4800,77,699,741,0,False,4630
35,20220603,-436.4900,101,671,764,0,False,4630
35,20220606,2554.0350,91,681,756,0,False,4630
35,20220607,191.9400,69,700,730,0,False,4630
35,20220608,920.9600,96,711,722,0,False,4630
35,20220609,-135.2000,105,691,738,0,False,4630
35,20220610,1303.7300,123,624,791,0,False,4630
35,20220613,-1956.2150,191,517,900,0,False,4630
35,20220614,1199.0900,159,639,797,0,False,4630
35,20220615,9736.8850,251,641,798,0,False,4630
35,20220616,-107.2000,155,304,1134,0,False,4630
35,20220617,361.8700,187,596,842,0,False,4630
35,20220621,-37.5650,56,691,735,0,False,4630
35,20220622,205.2650,89,668,760,0,False,4630
35,20220623,1921.6050,98,683,743,0,False,4630
35,20220624,-318.9850,39,875,535,0,False,4630
35,20220627,159.6300,88,658,765,0,False,4630
35,20220628,489.8200,107,690,710,0,False,4630
35,20220629,1167.9350,106,706,718,0,False,4630
35,20220630,-580.6350,124,609,788,0,False,4630
35,20220701,558.0750,120,689,739,0,False,4630
35,20220705,-821.8950,123,679,749,0,False,4630
35,20220706,664.9200,117,693,745,0,False,4630
35,20220707,25.9050,28,740,701,0,False,4630
35,20220708,706.9500,70,702,628,0,False,4630
35,20220711,102.3650,49,703,711,0,False,4630
35,20220712,591.9200,67,698,742,0,False,4630
35,20220713,-285.7950,108,687,738,0,False,4630
35,20220714,-440.8250,105,690,672,0,False,4630
35,20220715,144.1400,39,775,663,0,False,4630
35,20220718,-173.2700,48,678,689,0,False,4630
35,20220719,-157.7150,41,654,773,0,False,4630
35,20220720,290.1950,82,639,787,0,False,4630
35,20220721,-1339.2700,73,659,683,0,False,4630
35,20220722,742.1100,86,691,612,0,False,4630
35,20220725,27.4650,59,669,718,0,False,4630
35,20220726,658.5950,47,502,917,0,False,4630
36,20220527,-380.8800,37,651,773,0,False,4630
36,20220531,-1078.7900,121,558,858,0,False,4630
36,20220601,2723.7800,128,618,783,0,False,4630
36,20220602,-1462.9800,77,685,755,0,False,4630
36,20220603,-61.4900,101,662,773,0,False,4630
36,20220606,1896.5350,91,676,761,0,False,4630
36,20220607,1001.9400,69,685,745,0,False,4630
36,20220608,762.2100,96,710,723,0,False,4630
36,20220609,-322.7000,105,680,749,0,False,4630
36,20220610,1481.2300,123,627,788,0,False,4630
36,20220613,-2152.7200,103,504,0,2610,True,4630
36,20220614,714.0900,159,638,798,0,False,4630
36,20220615,9684.3850,251,633,806,0,False,4630
36,20220616,-19.7000,155,337,1101,0,False,4630
36,20220617,433.1200,187,574,864,0,False,4630
36,20220621,152.4350,56,682,744,0,False,4630
36,20220622,516.5150,89,653,775,0,False,4630
36,20220623,2060.3550,98,673,753,0,False,4630
36,20220624,-410.2350,39,774,632,0,False,4630
36,20220627,440.8800,88,635,788,0,False,4630
36,20220727,2905.0650,69,658,841,0,False,4630
36,20220728,-929.4700,53,373,1026,0,False,4630
36,20220729,-420.7300,52,692,743,0,False,4630
36,20220801,829.0950,97,693,742,0,False,4630
36,20220802,-511.7000,80,677,739,0,False,4630
36,20220803,-983.2800,47,660,726,0,False,4630
36,20220804,-135.0350,59,727,672,0,False,4630
36,20220805,253.2100,71,696,741,0,False,4630
36,20220808,1751.9200,67,700,697,0,False,4630
36,20220809,259.8850,51,697,671,0,False,4630
36,20220810,152.8800,38,687,552,0,False,4630
36,20220811,265.0750,70,695,712,0,False,4630
36,20220812,-112.2700,23,771,675,0,False,4630
36,20220815,-514.7200,28,748,583,0,False,4630
36,20220816,-36.9900,51,712,727,0,False,4630
36,20220817,420.2250,85,712,677,0,False,4630
36,20220818,-74.5700,43,701,576,0,False,4630
36,20220819,-75.2050,42,709,683,0,False,4630
36,20220822,106.6700,42,707,720,0,False,4630
36,20220823,500.7600,76,710,724,0,False,4630
37,20220527,-167.1300,37,650,774,0,False,4630
37,20220531,-81.2900,121,569,847,0,False,4630
37,20220601,2251.2800,128,626,775,0,False,4630
37,20220602,672.0200,77,683,757,0,False,4630
37,20220603,-1005.2400,101,661,774,0,False,4630
37,20220606,869.0350,91,673,764,0,False,4630
37,20220607,536.9400,69,678,752,0,False,4630
37,20220608,824.7100,96,706,727,0,False,4630
37,20220609,-1271.4500,105,679,750,0,False,4630
37,20220610,1401.2300,123,624,791,0,False,4630
37,20220613,-2147.5550,182,518,0,1017,True,4630
37,20220614,389.0900,159,625,811,0,False,4630
37,20220615,6461.8850,251,626,813,0,False,4630
37,20220616,-740.9500,155,309,1129,0,False,4630
37,20220617,828.1200,187,575,863,0,False,4630
37,20220621,312.4350,56,683,743,0,False,4630
37,20220622,614.0150,89,653,775,0,False,4630
37,20220623,910.3550,98,666,760,0,False,4630
37,20220624,-22.7350,39,754,652,0,False,4630
37,20220627,599.6300,88,626,797,0,False,4630
37,20220824,631.0350,41,706,669,0,False,4630
37,20220825,363.5450,42,717,686,0,False,4630
37,20220826,-242.8500,90,661,691,0,False,4630
37,20220829,-187.2650,86,687,737,0,False,4630
37,20220830,676.2300,123,666,746,0,False,4630
37,20220831,-216.4300,107,666,770,0,False,4630
37,20220901,1069.1350,101,685,739,0,False,4630
37,20220902,90.6950,132,672,761,0,False,4630
37,20220906,925.8750,150,673,740,0,False,4630
37,20220907,46.8900,64,691,630,0,False,4630
37,20220908,3189.8300,108,703,725,0,False,4630
37,20220909,774.9050,53,752,672,0,False,4630
37,20220912,678.2000,70,712,621,0,False,4630
37,20220913,-1292.8900,86,646,703,0,False,4630
37,20220914,-57.8100,94,678,681,0,False,4630
37,20220915,-963.8700,113,589,845,0,False,4630
37,20220916,300.2750,90,683,743,0,False,4630
37,20220919,485.2250,85,654,783,0,False,4630
37,20220920,1014.4600,71,667,755,0,False,4630
37,20220921,-2173.2000,180,531,0,919,True,4630
38,20220527,-280.8800,37,652,772,0,False,4630
38,20220531,-933.7900,121,569,847,0,False,4630
38,20220601,2116.2800,128,629,772,0,False,4630
38,20220602,234.5200,77,684,756,0,False,4630
38,20220603,-1152.7400,101,662,773,0,False,4630
38,20220606,591.5350,91,675,762,0,False,4630
38,20220607,1018.1900,69,677,753,0,False,4630
38,20220608,725.9600,96,707,726,0,False,4630
38,20220609,-1938.9500,105,680,749,0,False,4630
38,20220610,1516.2300,123,624,791,0,False,4630
38,20220613,-2047.5350,184,515,0,982,True,4630
38,20220614,421.5900,159,623,813,0,False,4630
38,20220615,9389.3850,251,629,810,0,False,4630
38,20220616,-524.7000,155,356,1082,0,False,4630
38,20220617,813.1200,187,582,856,0,False,4630
38,20220621,199.9350,56,683,743,0,False,4630
38,20220622,161.5150,89,655,773,0,False,4630
38,20220623,1962.8550,98,667,759,0,False,4630
38,20220624,-10.2350,39,761,645,0,False,4630
38,20220627,654.6300,88,624,799,0,False,4630
38,20220922,95.9200,92,673,762,0,False,4630
38,20220923,1447.1700,92,623,806,0,False,4630
38,20220926,885.1000,135,584,850,0,False,4630
38,20220927,1629.5850,146,658,773,0,False,4630
38,20220928,500.8700,87,641,780,0,False,4630
38,20220929,12.4100,116,614,813,0,False,4630
38,20220930,-510.7350,114,600,831,0,False,4630
38,20221003,656.3750,75,668,758,0,False,4630
38,20221004,437.5350,66,663,770,0,False,4630
38,20221005,575.7900,79,649,791,0,False,4630
38,20221006,1052.3900,114,626,792,0,False,4630
38,20221007,-65.4800,77,663,766,0,False,4630
38,20221010,1647.2900,104,676,761,0,False,4630
38,20221011,-1725.8950,98,678,762,0,False,4630
38,20221012,-221.5600,94,696,732,0,False,4630
38,20221013,8007.4400,244,670,763,0,False,4630
38,20221014,785.3100,156,672,744,0,False,4630
38,20221017,-204.9550,67,695,739,0,False,4630
38,20221018,101.3000,130,564,873,0,False,4630
38,20221019,1243.4400,94,548,852,0,False,4630
39,20220628,1006.0700,107,670,730,0,False,4630
39,20220629,1031.6850,106,686,738,0,False,4630
39,20220630,-2027.7750,35,572,0,3194,True,4630
39,20220701,1335.5750,120,681,747,0,False,4630
39,20220705,-5.6450,123,667,761,0,False,4630
39,20220706,2912.4200,117,682,756,0,False,4630
39,20220707,8.4050,28,815,672,0,False,4630
39,20220708,1308.2000,70,686,644,0,False,4630
39,20220711,302.3650,49,698,716,0,False,4630
39,20220712,-483.0800,67,689,751,0,False,4630
39,20220713,649.2050,108,667,758,0,False,4630
39,20220714,-434.5750,105,682,680,0,False,4630
39,20220715,140.3900,39,794,657,0,False,4630
39,20220718,-1152.0200,48,670,697,0,False,4630
39,20220719,-251.4650,41,633,797,0,False,4630
39,20220720,607.6950,82,604,822,0,False,4630
39,20220721,-655.5200,73,635,707,0,False,4630
39,20220722,1284.6100,86,673,630,0,False,4630
39,20220725,-517.5350,59,639,748,0,False,4630
39,20220726,191.0950,47,507,911,0,False,4630
39,20220727,3973.8250,70,630,838,0,False,4630
39,20220728,-469.4700,53,399,1000,0,False,4630
39,20220729,-170.7300,52,730,706,0,False,4630
39,20220801,691.5950,97,683,752,0,False,4630
39,20220802,-1201.7000,80,679,737,0,False,4630
39,20220803,-453.2800,47,664,723,0,False,4630
39,20220804,-128.7850,59,696,703,0,False,4630
39,20220805,680.7100,71,694,743,0,False,4630
39,20220808,1799.4200,67,695,702,0,False,4630
39,20220809,299.8850,51,696,672,0,False,4630
39,20220810,94.1000,35,748,718,0,False,4630
39,20220811,405.0750,70,690,717,0,False,4630
39,20220812,-364.7700,23,1023,484,0,False,4630
39,20220815,-394.7000,30,1024,469,0,False,4630
39,20220816,-381.9900,51,729,731,0,False,4630
39,20220817,-187.2750,85,703,686,0,False,4630
39,20220818,60.4300,43,748,529,0,False,4630
39,20220819,-363.9550,42,711,702,0,False,4630
39,20220822,16.0650,44,736,722,0,False,4630
39,20220823,380.7600,76,699,735,0,False,4630
40,20220628,-1298.9300,107,665,735,0,False,4630
40,20220629,322.9350,106,684,740,0,False,4630
40,20220630,-1720.6350,124,582,815,0,False,4630
40,20220701,2638.0750,120,670,758,0,False,4630
40,20220705,1886.8550,123,662,766,0,False,4630
40,20220706,2042.4200,117,675,763,0,False,4630
40,20220707,173.4450,32,804,691,0,False,4630
40,20220708,1349.4500,70,680,650,0,False,4630
40,20220711,13.6150,49,696,718,0,False,4630
40,20220712,-498.0800,67,679,761,0,False,4630
40,20220713,960.4550,108,663,762,0,False,4630
40,20220714,1275.4250,105,676,686,0,False,4630
40,20220715,297.8900,39,783,666,0,False,4630
40,20220718,-890.8100,44,682,702,0,False,4630
40,20220719,-55.8900,36,689,788,0,False,4630
40,20220720,1072.6950,82,616,810,0,False,4630
40,20220721,258.2300,73,621,721,0,False,4630
40,20220722,760.8600,86,665,638,0,False,4630
40,20220725,-41.2850,59,632,755,0,False,4630
40,20220726,-37.6650,46,516,911,0,False,4630
40,20220824,525.4000,40,788,573,0,False,4630
40,20220825,486.0450,42,757,645,0,False,4630
40,20220826,-350.3500,90,655,697,0,False,4630
40,20220829,-289.7650,86,682,742,0,False,4630
40,20220830,851.2300,123,668,744,0,False,4630
40,20220831,-576.4300,107,664,772,0,False,4630
40,20220901,1309.1350,101,676,748,0,False,4630
40,20220902,715.6950,132,667,766,0,False,4630
40,20220906,1507.1250,150,671,742,0,False,4630
40,20220907,1054.3900,64,675,646,0,False,4630
40,20220908,2894.8300,108,695,733,0,False,4630
40,20220909,884.2900,54,878,640,0,False,4630
40,20220912,925.7000,70,739,624,0,False,4630
40,20220913,-1343.5550,82,656,695,0,False,4630
40,20220914,-200.3100,94,677,682,0,False,4630
40,20220915,-146.3700,113,541,893,0,False,4630
40,20220916,1496.5250,90,675,751,0,False,4630
40,20220919,1240.2250,85,649,788,0,False,4630
40,20220920,684.4600,71,668,754,0,False,4630
40,20220921,-2113.9950,163,521,0,1042,True,4630
41,20220628,-1353.9300,107,669,731,0,False,4630
41,20220629,272.9350,106,682,742,0,False,4630
41,20220630,-2016.8850,124,575,0,822,True,4630
41,20220701,2523.0750,120,674,754,0,False,4630
41,20220705,1325.6050,123,662,766,0,False,4630
41,20220706,1837.4200,117,679,759,0,False,4630
41,20220707,123.4450,32,834,661,0,False,4630
41,20220708,1156.9500,70,682,648,0,False,4630
41,20220711,-111.3850,49,697,717,0,False,4630
41,20220712,-500.5800,67,687,753,0,False,4630
41,20220713,832.9550,108,662,763,0,False,4630
41,20220714,866.6750,105,677,685,0,False,4630
41,20220715,377.8900,39,802,646,0,False,4630
41,20220718,-859.5600,44,671,700,0,False,4630
41,20220719,-198.9950,38,652,786,0,False,4630
41,20220720,785.1950,82,614,812,0,False,4630
41,20220721,151.9800,73,627,715,0,False,4630
41,20220722,840.8600,86,672,631,0,False,4630
41,20220725,44.9650,59,630,757,0,False,4630
41,20220726,328.5950,47,508,910,0,False,4630
41,20220922,80.9200,92,669,766,0,False,4630
41,20220923,1182.1700,92,617,812,0,False,4630
41,20220926,1277.6000,135,572,862,0,False,4630
41,20220927,1759.5850,146,653,778,0,False,4630
41,20220928,-81.6300,87,643,778,0,False,4630
41,20220929,-25.0900,116,624,803,0,False,4630
41,20220930,-908.2350,114,593,838,0,False,4630
41,20221003,923.8750,75,665,761,0,False,4630
41,20221004,498.1600,66,664,770,0,False,4630
41,20221005,829.5400,79,659,781,0,False,4630
41,20221006,1054.8900,114,616,802,0,False,4630
41,20221007,-521.7300,77,660,769,0,False,4630
41,20221010,591.0400,104,677,760,0,False,4630
41,20221011,-2122.8900,86,674,0,925,True,4630
41,20221012,-171.5600,94,685,743,0,False,4630
41,20221013,7087.4400,244,671,762,0,False,4630
41,20221014,1155.3100,156,672,744,0,False,4630
41,20221017,60.0450,67,693,741,0,False,4630
41,20221018,-684.9500,130,544,893,0,False,4630
41,20221019,1205.9400,94,531,869,0,False,4630
42,20220727,4051.9400,69,701,828,0,False,4630
42,20220728,984.2800,53,413,987,0,False,4630
42,20220729,389.2700,52,722,714,0,False,4630
42,20220801,355.3450,97,683,752,0,False,4630
42,20220802,399.5500,80,683,733,0,False,4630
42,20220803,856.7200,47,663,724,0,False,4630
42,20220804,863.7150,59,692,707,0,False,4630
42,20220805,-64.2900,71,693,744,0,False,4630
42,20220808,-1190.5800,67,693,704,0,False,4630
42,20220809,144.8850,51,693,675,0,False,4630
42,20220810,164.1200,37,730,542,0,False,4630
42,20220811,-836.1750,70,688,719,0,False,4630
42,20220812,553.9800,23,968,499,0,False,4630
42,20220815,205.2800,28,932,459,0,False,4630
42,20220816,-45.7300,52,715,730,0,False,4630
42,20220817,-457.2750,85,702,687,0,False,4630
42,20220818,512.9300,43,730,547,0,False,4630
42,20220819,-335.2050,42,713,685,0,False,4630
42,20220822,-13.2800,47,748,716,0,False,4630
42,20220823,-26.7400,76,700,734,0,False,4630
42,20220824,532.9000,40,799,562,0,False,4630
42,20220825,96.0450,42,759,643,0,False,4630
42,20220826,-2002.5650,56,694,0,2895,True,4630
42,20220829,1475.2350,86,691,733,0,False,4630
42,20220830,371.2300,123,673,739,0,False,4630
42,20220831,13.5700,107,666,770,0,False,4630
42,20220901,1511.6350,101,688,736,0,False,4630
42,20220902,-2076.4750,40,672,0,2483,True,4630
42,20220906,-859.1250,150,671,742,0,False,4630
42,20220907,1326.8900,64,691,630,0,False,4630
42,20220908,1407.3300,108,695,733,0,False,4630
42,20220909,661.1450,52,833,630,0,False,4630
42,20220912,321.9500,70,740,624,0,False,4630
42,20220913,-1418.5550,82,665,690,0,False,4630
42,20220914,-566.5600,94,679,680,0,False,4630
42,20220915,-1067.6200,113,539,895,0,False,4630
42,20220916,619.0250,90,681,745,0,False,4630
42,20220919,470.2250,85,657,780,0,False,4630
42,20220920,481.9600,71,664,758,0,False,4630
42,20220921,-2173.3000,170,522,0,1017,True,4630
43,20220727,3883.1800,68,606,835,0,False,4630
43,20220728,424.2800,53,409,991,0,False,4630
43,20220729,74.2700,52,726,710,0,False,4630
43,20220801,860.3450,97,681,754,0,False,4630
43,20220802,32.0500,80,677,739,0,False,4630
43,20220803,516.7200,47,664,723,0,False,4630
43,20220804,546.2150,59,686,713,0,False,4630
43,20220805,660.7100,71,690,747,0,False,4630
43,20220808,646.9200,67,688,709,0,False,4630
43,20220809,282.3850,51,694,674,0,False,4630
43,20220810,172.8600,36,712,722,0,False,4630
43,20220811,-96.1750,70,684,723,0,False,4630
43,20220812,109.0000,25,919,483,0,False,4630
43,20220815,-269.7200,28,1016,489,0,False,4630
43,20220816,-444.4900,51,719,732,0,False,4630
43,20220817,-29.7750,85,698,691,0,False,4630
43,20220818,369.2000,45,737,525,0,False,4630
43,20220819,-223.9550,42,707,706,0,False,4630
43,20220822,-290.8600,39,712,720,0,False,4630
43,20220823,463.2600,76,694,740,0,False,4630
43,20220922,505.9200,92,669,766,0,False,4630
43,20220923,-107.8300,92,613,816,0,False,4630
43,20220926,-164.9000,135,571,863,0,False,4630
43,20220927,-2229.7400,26,643,0,3414,True,4630
43,20220928,1473.3700,87,637,784,0,False,4630
43,20220929,476.1600,116,626,801,0,False,4630
43,20220930,-1908.2350,114,590,841,0,False,4630
43,20221003,1261.3750,75,662,765,0,False,4630
43,20221004,657.5350,66,659,774,0,False,4630
43,20221005,1598.2900,79,653,787,0,False,4630
43,20221006,-217.6100,114,614,804,0,False,4630
43,20221007,-535.4800,77,664,765,0,False,4630
43,20221010,1674.7900,104,680,757,0,False,4630
43,20221011,-1260.8950,98,672,768,0,False,4630
43,20221012,-286.5600,94,683,745,0,False,4630
43,20221013,13974.9400,244,671,762,0,False,4630
43,20221014,-2046.2700,123,672,0,1776,True,4630
43,20221017,305.0450,67,687,747,0,False,4630
43,20221018,466.3000,130,545,892,0,False,4630
43,20221019,202.1900,94,527,873,0,False,4630
44,20220824,374.7850,41,788,592,0,False,4630
44,20220825,608.5450,42,748,655,0,False,4630
44,20220826,1663.4000,90,650,702,0,False,4630
44,20220829,-794.7650,86,690,734,0,False,4630
44,20220830,358.7300,123,670,742,0,False,4630
44,20220831,-253.9300,107,666,770,0,False,4630
44,20220901,1119.1350,101,685,739,0,False,4630
44,20220902,431.9450,132,670,763,0,False,4630
44,20220906,1144.6250,150,671,742,0,False,4630
44,20220907,9.3900,64,689,632,0,False,4630
44,20220908,2422.3300,108,696,732,0,False,4630
44,20220909,799.8950,52,829,634,0,False,4630
44,20220912,1095.7000,70,737,626,0,False,4630
44,20220913,-516.0550,82,667,687,0,False,4630
44,20220914,-151.5600,94,679,680,0,False,4630
44,20220915,96.1300,113,549,885,0,False,4630
44,20220916,1565.2750,90,680,746,0,False,4630
44,20220919,961.4750,85,654,783,0,False,4630
44,20220920,834.4600,71,660,762,0,False,4630
44,20220921,-2164.0150,161,516,0,1053,True,4630
44,20220922,-214.0800,92,670,765,0,False,4630
44,20220923,1284.6700,92,614,815,0,False,4630
44,20220926,3347.6000,135,573,861,0,False,4630
44,20220927,4494.5850,146,649,782,0,False,4630
44,20220928,-656.6300,87,637,784,0,False,4630
44,20220929,-637.5900,116,622,805,0,False,4630
44,20220930,26.7650,114,590,841,0,False,4630
44,20221003,1036.3750,75,665,762,0,False,4630
44,20221004,260.6600,66,658,776,0,False,4630
44,20221005,-500.4600,79,651,789,0,False,4630
44,20221006,-192.6100,114,619,799,0,False,4630
44,20221007,944.5200,77,663,766,0,False,4630
44,20221010,1087.2900,104,681,756,0,False,4630
44,20221011,-2012.3650,76,674,0,1350,True,4630
44,20221012,-361.5600,94,690,738,0,False,4630
44,20221013,-2194.8200,18,669,0,3815,True,4630
44,20221014,1695.3100,156,672,744,0,False,4630
44,20221017,-207.4550,67,694,740,0,False,4630
44,20221018,781.3000,130,539,898,0,False,4630
44,20221019,1290.9400,94,529,871,0,False,4630
